Unnamed: 0,gameId,playId,nflId,frameId,time,jerseyNumber,team,playDirection,x,y,s,a,dis,o,dir,event,x_interp,y_interp
40096,2021090900,2279,37082.0,89,2021-09-10T01:58:53.900,77.0,DAL,right,82.755,33.925,0.17,0.9,0.02,328.41,148.79,qb_sack,,
40097,2021090900,2279,37082.0,90,2021-09-10T01:58:54.000,77.0,DAL,right,82.76,33.92,0.16,0.68,0.01,326.22,177.53,None,,
40098,2021090900,2279,37082.0,91,2021-09-10T01:58:54.100,77.0,DAL,right,82.75,33.91,0.18,0.53,0.02,324.94,203.52,None,,
40098,2021090900,2279,37082.0,92,2021-09-10T01:58:54.100,77.0,DAL,right,82.745,33.9,0.18,0.53,0.02,324.94,203.52,None,,
40099,2021090900,2279,37082.0,93,2021-09-10T01:58:54.200,77.0,DAL,right,82.74,33.89,0.19,0.29,0.02,321.31,207.59,None,,
40100,2021090900,2279,37082.0,94,2021-09-10T01:58:54.300,77.0,DAL,right,82.73,33.87,0.2,0.11,0.02,318.24,206.76,None,,
40100,2021090900,2279,37082.0,95,2021-09-10T01:58:54.300,77.0,DAL,right,82.73,33.86,0.2,0.11,0.02,318.24,206.76,None,,
40101,2021090900,2279,37082.0,96,2021-09-10T01:58:54.400,77.0,DAL,right,82.73,33.85,0.19,0.08,0.02,319.0,208.2,None,,
40102,2021090900,2279,38588.0,1,2021-09-10T01:58:48.100,54.0,TB,right,92.28,30.71,0.08,0.07,0.01,267.92,143.61,None,,
40102,2021090900,2279,38588.0,2,2021-09-10T01:58:48.100,54.0,TB,right,92.285,30.700000000000003,0.08,0.07,0.01,267.92,143.61,None,,
40103,2021090900,2279,38588.0,3,2021-09-10T01:58:48.200,54.0,TB,right,92.29,30.69,0.08,0.08,0.02,267.92,147.42,None,,
40104,2021090900,2279,38588.0,4,2021-09-10T01:58:48.300,54.0,TB,right,92.29,30.67,0.08,0.07,0.01,269.25,149.61,None,,
40104,2021090900,2279,38588.0,5,2021-09-10T01:58:48.300,54.0,TB,right,92.295,30.675,0.08,0.07,0.01,269.25,149.61,None,,
40105,2021090900,2279,38588.0,6,2021-09-10T01:58:48.400,54.0,TB,right,92.3,30.68,0.06,0.06,0.01,270.62,145.29,None,,
40106,2021090900,2279,38588.0,7,2021-09-10T01:58:48.500,54.0,TB,right,92.3,30.68,0.06,0.06,0.01,270.62,143.81,None,,
40106,2021090900,2279,38588.0,8,2021-09-10T01:58:48.500,54.0,TB,right,92.305,30.675,0.06,0.06,0.01,270.62,143.81,None,,
40107,2021090900,2279,38588.0,9,2021-09-10T01:58:48.600,54.0,TB,right,92.31,30.67,0.06,0.06,0.02,269.65,144.98,ball_snap,,
40108,2021090900,2279,38588.0,10,2021-09-10T01:58:48.700,54.0,TB,right,92.31,30.68,0.05,0.05,0.01,269.65,143.78,None,,
40108,2021090900,2279,38588.0,11,2021-09-10T01:58:48.700,54.0,TB,right,92.31,30.69,0.05,0.05,0.01,269.65,143.78,None,,
40109,2021090900,2279,38588.0,12,2021-09-10T01:58:48.800,54.0,TB,right,92.31,30.7,0.04,0.04,0.03,270.27,136.65,None,,
40110,2021090900,2279,38588.0,13,2021-09-10T01:58:48.900,54.0,TB,right,92.32,30.74,0.03,0.69,0.03,271.75,56.26,None,,
40110,2021090900,2279,38588.0,14,2021-09-10T01:58:48.900,54.0,TB,right,92.325,30.75,0.03,0.69,0.03,271.75,56.26,None,,
40111,2021090900,2279,38588.0,15,2021-09-10T01:58:49.000,54.0,TB,right,92.33,30.76,0.23,2.11,0.03,274.84,12.24,None,,
40112,2021090900,2279,38588.0,16,2021-09-10T01:58:49.100,54.0,TB,right,92.34,30.82,0.69,3.55,0.07,276.72,9.05,None,,
40112,2021090900,2279,38588.0,17,2021-09-10T01:58:49.100,54.0,TB,right,92.345,30.875,0.69,3.55,0.07,276.72,9.05,None,,
40113,2021090900,2279,38588.0,18,2021-09-10T01:58:49.200,54.0,TB,right,92.35,30.93,1.24,4.45,0.11,279.57,6.48,None,,
40114,2021090900,2279,38588.0,19,2021-09-10T01:58:49.300,54.0,TB,right,92.36,31.08,1.75,4.38,0.16,281.99,6.71,None,,
40114,2021090900,2279,38588.0,20,2021-09-10T01:58:49.300,54.0,TB,right,92.375,31.19,1.75,4.38,0.16,281.99,6.71,None,,
40115,2021090900,2279,38588.0,21,2021-09-10T01:58:49.400,54.0,TB,right,92.39,31.3,2.29,4.24,0.21,284.97,7.13,None,,
40116,2021090900,2279,38588.0,22,2021-09-10T01:58:49.500,54.0,TB,right,92.42,31.57,2.84,4.03,0.27,289.53,7.0,None,,
40116,2021090900,2279,38588.0,23,2021-09-10T01:58:49.500,54.0,TB,right,92.44,31.725,2.84,4.03,0.27,289.53,7.0,None,,
40117,2021090900,2279,38588.0,24,2021-09-10T01:58:49.600,54.0,TB,right,92.46,31.88,3.27,3.6,0.31,294.78,6.54,None,,
40118,2021090900,2279,38588.0,25,2021-09-10T01:58:49.700,54.0,TB,right,92.5,32.23,3.66,3.19,0.35,300.24,6.33,None,,
40118,2021090900,2279,38588.0,26,2021-09-10T01:58:49.700,54.0,TB,right,92.52,32.42,3.66,3.19,0.35,300.24,6.33,None,,
40119,2021090900,2279,38588.0,27,2021-09-10T01:58:49.800,54.0,TB,right,92.54,32.61,3.97,2.6,0.38,306.06,6.46,None,,
40120,2021090900,2279,38588.0,28,2021-09-10T01:58:49.900,54.0,TB,right,92.58,33.02,4.26,2.15,0.41,316.27,6.21,None,,
40120,2021090900,2279,38588.0,29,2021-09-10T01:58:49.900,54.0,TB,right,92.605,33.245000000000005,4.26,2.15,0.41,316.27,6.21,None,,
40121,2021090900,2279,38588.0,30,2021-09-10T01:58:50.000,54.0,TB,right,92.63,33.47,4.63,2.18,0.45,326.2,7.37,None,,
40122,2021090900,2279,38588.0,31,2021-09-10T01:58:50.100,54.0,TB,right,92.69,33.94,4.88,1.97,0.47,329.91,8.15,None,,
40122,2021090900,2279,38588.0,32,2021-09-10T01:58:50.100,54.0,TB,right,92.73,34.185,4.88,1.97,0.47,329.91,8.15,None,,
40123,2021090900,2279,38588.0,33,2021-09-10T01:58:50.200,54.0,TB,right,92.77,34.43,5.06,1.51,0.5,330.83,8.73,None,,
40124,2021090900,2279,38588.0,34,2021-09-10T01:58:50.300,54.0,TB,right,92.85,34.94,5.23,1.34,0.52,330.83,10.08,None,,
40124,2021090900,2279,38588.0,35,2021-09-10T01:58:50.300,54.0,TB,right,92.9,35.205,5.23,1.34,0.52,330.83,10.08,None,,
40125,2021090900,2279,38588.0,36,2021-09-10T01:58:50.400,54.0,TB,right,92.95,35.47,5.51,1.56,0.54,328.01,11.34,None,,
40126,2021090900,2279,38588.0,37,2021-09-10T01:58:50.500,54.0,TB,right,93.07,36.03,5.8,1.68,0.57,328.66,11.77,None,,
40126,2021090900,2279,38588.0,38,2021-09-10T01:58:50.500,54.0,TB,right,93.13,36.32,5.8,1.68,0.57,328.66,11.77,None,,
40127,2021090900,2279,38588.0,39,2021-09-10T01:58:50.600,54.0,TB,right,93.19,36.61,6.0,1.38,0.59,330.13,11.58,None,,
40128,2021090900,2279,38588.0,40,2021-09-10T01:58:50.700,54.0,TB,right,93.3,37.21,6.21,1.25,0.61,331.2,10.73,None,,
40128,2021090900,2279,38588.0,41,2021-09-10T01:58:50.700,54.0,TB,right,93.365,37.53,6.21,1.25,0.61,331.2,10.73,None,,
40129,2021090900,2279,38588.0,42,2021-09-10T01:58:50.800,54.0,TB,right,93.43,37.85,6.53,1.49,0.65,335.26,10.64,None,,
40130,2021090900,2279,38588.0,43,2021-09-10T01:58:50.900,54.0,TB,right,93.55,38.49,6.64,1.11,0.66,337.16,10.32,None,,
40130,2021090900,2279,38588.0,44,2021-09-10T01:58:50.900,54.0,TB,right,93.61,38.82,6.64,1.11,0.66,337.16,10.32,None,,
40131,2021090900,2279,38588.0,45,2021-09-10T01:58:51.000,54.0,TB,right,93.67,39.15,6.73,0.81,0.67,338.98,9.72,None,,
40132,2021090900,2279,38588.0,46,2021-09-10T01:58:51.100,54.0,TB,right,93.79,39.83,6.91,0.62,0.69,339.65,9.59,None,,
40132,2021090900,2279,38588.0,47,2021-09-10T01:58:51.100,54.0,TB,right,93.845,40.175,6.91,0.62,0.69,339.65,9.59,None,,
40133,2021090900,2279,38588.0,48,2021-09-10T01:58:51.200,54.0,TB,right,93.9,40.52,7.0,0.56,0.7,340.61,8.83,None,,
40134,2021090900,2279,38588.0,49,2021-09-10T01:58:51.300,54.0,TB,right,94.0,41.22,7.07,0.59,0.71,340.61,8.2,None,,
40134,2021090900,2279,38588.0,50,2021-09-10T01:58:51.300,54.0,TB,right,94.05,41.57,7.07,0.59,0.71,340.61,8.2,None,,
40135,2021090900,2279,38588.0,51,2021-09-10T01:58:51.400,54.0,TB,right,94.1,41.92,7.03,0.8,0.71,342.34,7.69,None,,
40136,2021090900,2279,38588.0,52,2021-09-10T01:58:51.500,54.0,TB,right,94.19,42.61,6.9,1.27,0.7,343.77,7.27,None,,
40136,2021090900,2279,38588.0,53,2021-09-10T01:58:51.500,54.0,TB,right,94.235,42.95,6.9,1.27,0.7,343.77,7.27,None,,
40137,2021090900,2279,38588.0,54,2021-09-10T01:58:51.600,54.0,TB,right,94.28,43.29,6.76,1.64,0.68,343.77,7.03,None,,
40138,2021090900,2279,38588.0,55,2021-09-10T01:58:51.700,54.0,TB,right,94.37,43.95,6.67,1.63,0.67,343.77,7.44,None,,
40138,2021090900,2279,38588.0,56,2021-09-10T01:58:51.700,54.0,TB,right,94.415,44.28,6.67,1.63,0.67,343.77,7.44,None,,
40139,2021090900,2279,38588.0,57,2021-09-10T01:58:51.800,54.0,TB,right,94.46,44.61,6.51,1.86,0.66,343.77,8.12,None,,
40140,2021090900,2279,38588.0,58,2021-09-10T01:58:51.900,54.0,TB,right,94.55,45.24,6.29,2.17,0.64,342.72,9.08,None,,
40140,2021090900,2279,38588.0,59,2021-09-10T01:58:51.900,54.0,TB,right,94.61,45.55,6.29,2.17,0.64,342.72,9.08,None,,
40141,2021090900,2279,38588.0,60,2021-09-10T01:58:52.000,54.0,TB,right,94.67,45.86,6.19,2.14,0.63,340.97,10.6,None,,
40142,2021090900,2279,38588.0,61,2021-09-10T01:58:52.100,54.0,TB,right,94.81,46.46,6.05,2.41,0.62,336.89,13.39,None,,
40142,2021090900,2279,38588.0,62,2021-09-10T01:58:52.100,54.0,TB,right,94.885,46.745000000000005,6.05,2.41,0.62,336.89,13.39,None,,
40143,2021090900,2279,38588.0,63,2021-09-10T01:58:52.200,54.0,TB,right,94.96,47.03,5.84,2.62,0.59,334.8,15.49,None,,
40144,2021090900,2279,38588.0,64,2021-09-10T01:58:52.300,54.0,TB,right,95.13,47.58,5.65,2.77,0.58,331.77,18.02,None,,
40144,2021090900,2279,38588.0,65,2021-09-10T01:58:52.300,54.0,TB,right,95.225,47.835,5.65,2.77,0.58,331.77,18.02,None,,
40145,2021090900,2279,38588.0,66,2021-09-10T01:58:52.400,54.0,TB,right,95.32,48.09,5.29,3.35,0.54,328.93,21.73,None,,
40146,2021090900,2279,38588.0,67,2021-09-10T01:58:52.500,54.0,TB,right,95.52,48.56,5.02,3.4,0.51,323.39,24.41,None,,
40146,2021090900,2279,38588.0,68,2021-09-10T01:58:52.500,54.0,TB,right,95.63,48.775000000000006,5.02,3.4,0.51,323.39,24.41,None,,
40147,2021090900,2279,38588.0,69,2021-09-10T01:58:52.600,54.0,TB,right,95.74,48.99,4.72,3.62,0.49,324.83,27.7,None,,
40148,2021090900,2279,38588.0,70,2021-09-10T01:58:52.700,54.0,TB,right,95.97,49.38,4.41,3.82,0.45,336.05,32.4,None,,
40148,2021090900,2279,38588.0,71,2021-09-10T01:58:52.700,54.0,TB,right,96.095,49.555,4.41,3.82,0.45,336.05,32.4,None,,
40149,2021090900,2279,38588.0,72,2021-09-10T01:58:52.800,54.0,TB,right,96.22,49.73,4.21,3.72,0.43,336.05,37.76,None,,
40150,2021090900,2279,38588.0,73,2021-09-10T01:58:52.900,54.0,TB,right,96.5,50.05,4.14,3.53,0.43,333.71,43.53,None,,
40150,2021090900,2279,38588.0,74,2021-09-10T01:58:52.900,54.0,TB,right,96.65,50.185,4.14,3.53,0.43,333.71,43.53,None,,
40151,2021090900,2279,38588.0,75,2021-09-10T01:58:53.000,54.0,TB,right,96.8,50.32,3.95,3.75,0.4,336.61,50.82,None,,
40152,2021090900,2279,38588.0,76,2021-09-10T01:58:53.100,54.0,TB,right,97.13,50.52,3.81,4.16,0.38,345.94,59.12,None,,
40152,2021090900,2279,38588.0,77,2021-09-10T01:58:53.100,54.0,TB,right,97.305,50.61,3.81,4.16,0.38,345.94,59.12,None,,
40153,2021090900,2279,38588.0,78,2021-09-10T01:58:53.200,54.0,TB,right,97.48,50.7,3.86,3.92,0.39,2.07,66.19,None,,
40154,2021090900,2279,38588.0,79,2021-09-10T01:58:53.300,54.0,TB,right,97.85,50.84,3.99,3.5,0.4,23.42,72.15,None,,
40154,2021090900,2279,38588.0,80,2021-09-10T01:58:53.300,54.0,TB,right,98.05,50.89,3.99,3.5,0.4,23.42,72.15,None,,
40155,2021090900,2279,38588.0,81,2021-09-10T01:58:53.400,54.0,TB,right,98.25,50.94,4.1,3.15,0.41,66.36,77.45,None,,
40156,2021090900,2279,38588.0,82,2021-09-10T01:58:53.500,54.0,TB,right,98.64,51.02,4.1,2.58,0.41,92.26,80.97,None,,
40156,2021090900,2279,38588.0,83,2021-09-10T01:58:53.500,54.0,TB,right,98.85,51.05,4.1,2.58,0.41,92.26,80.97,None,,
40157,2021090900,2279,38588.0,84,2021-09-10T01:58:53.600,54.0,TB,right,99.06,51.08,4.19,1.83,0.42,117.32,82.83,None,,
40158,2021090900,2279,38588.0,85,2021-09-10T01:58:53.700,54.0,TB,right,99.48,51.13,4.21,1.24,0.42,135.38,84.17,None,,
40158,2021090900,2279,38588.0,86,2021-09-10T01:58:53.700,54.0,TB,right,99.68,51.155,4.21,1.24,0.42,135.38,84.17,None,,
40159,2021090900,2279,38588.0,87,2021-09-10T01:58:53.800,54.0,TB,right,99.88,51.18,4.04,0.92,0.41,144.0,83.55,None,,
40160,2021090900,2279,38588.0,88,2021-09-10T01:58:53.900,54.0,TB,right,100.26,51.24,3.82,1.57,0.39,154.67,82.41,qb_sack,,
40160,2021090900,2279,38588.0,89,2021-09-10T01:58:53.900,54.0,TB,right,100.435,51.27,3.82,1.57,0.39,154.67,82.41,qb_sack,,
40161,2021090900,2279,38588.0,90,2021-09-10T01:58:54.000,54.0,TB,right,100.61,51.3,3.47,2.43,0.36,172.97,79.46,None,,
40162,2021090900,2279,38588.0,91,2021-09-10T01:58:54.100,54.0,TB,right,100.93,51.37,3.1,3.31,0.32,182.18,75.76,None,,
40162,2021090900,2279,38588.0,92,2021-09-10T01:58:54.100,54.0,TB,right,101.06,51.41,3.1,3.31,0.32,182.18,75.76,None,,
40163,2021090900,2279,38588.0,93,2021-09-10T01:58:54.200,54.0,TB,right,101.19,51.45,2.64,3.7,0.28,201.38,71.5,None,,
40164,2021090900,2279,38588.0,94,2021-09-10T01:58:54.300,54.0,TB,right,101.42,51.54,2.29,3.7,0.24,212.96,65.51,None,,
40164,2021090900,2279,38588.0,95,2021-09-10T01:58:54.300,54.0,TB,right,101.51,51.59,2.29,3.7,0.24,212.96,65.51,None,,
40165,2021090900,2279,38588.0,96,2021-09-10T01:58:54.400,54.0,TB,right,101.6,51.64,1.94,3.62,0.21,220.02,57.81,None,,
40166,2021090900,2279,40074.0,1,2021-09-10T01:58:48.100,92.0,TB,right,89.46,26.56,0.0,0.0,0.0,285.93,280.66,None,,
40166,2021090900,2279,40074.0,2,2021-09-10T01:58:48.100,92.0,TB,right,89.455,26.56,0.0,0.0,0.0,285.93,280.66,None,,
40167,2021090900,2279,40074.0,3,2021-09-10T01:58:48.200,92.0,TB,right,89.45,26.56,0.02,0.44,0.01,285.11,257.42,None,,
40168,2021090900,2279,40074.0,4,2021-09-10T01:58:48.300,92.0,TB,right,89.45,26.56,0.13,1.12,0.01,285.11,256.35,None,,
40168,2021090900,2279,40074.0,5,2021-09-10T01:58:48.300,92.0,TB,right,89.43,26.56,0.13,1.12,0.01,285.11,256.35,None,,
40169,2021090900,2279,40074.0,6,2021-09-10T01:58:48.400,92.0,TB,right,89.41,26.56,0.36,1.71,0.03,284.33,265.96,None,,
40170,2021090900,2279,40074.0,7,2021-09-10T01:58:48.500,92.0,TB,right,89.35,26.56,0.61,1.66,0.06,283.53,269.07,None,,
40170,2021090900,2279,40074.0,8,2021-09-10T01:58:48.500,92.0,TB,right,89.305,26.57,0.61,1.66,0.06,283.53,269.07,None,,
40171,2021090900,2279,40074.0,9,2021-09-10T01:58:48.600,92.0,TB,right,89.26,26.58,0.88,1.64,0.09,280.52,276.27,ball_snap,,
40172,2021090900,2279,40074.0,10,2021-09-10T01:58:48.700,92.0,TB,right,89.13,26.58,1.22,1.57,0.14,279.0,275.36,None,,
40172,2021090900,2279,40074.0,11,2021-09-10T01:58:48.700,92.0,TB,right,89.035,26.585,1.22,1.57,0.14,279.0,275.36,None,,
40173,2021090900,2279,40074.0,12,2021-09-10T01:58:48.800,92.0,TB,right,88.94,26.59,1.56,1.68,0.18,277.93,274.08,None,,
40174,2021090900,2279,40074.0,13,2021-09-10T01:58:48.900,92.0,TB,right,88.75,26.59,1.85,1.55,0.2,277.93,273.1,None,,
40174,2021090900,2279,40074.0,14,2021-09-10T01:58:48.900,92.0,TB,right,88.625,26.595,1.85,1.55,0.2,277.93,273.1,None,,
40175,2021090900,2279,40074.0,15,2021-09-10T01:58:49.000,92.0,TB,right,88.5,26.6,2.19,1.43,0.24,276.14,272.71,None,,
40176,2021090900,2279,40074.0,16,2021-09-10T01:58:49.100,92.0,TB,right,88.23,26.6,2.48,1.27,0.27,273.31,270.86,None,,
40176,2021090900,2279,40074.0,17,2021-09-10T01:58:49.100,92.0,TB,right,88.095,26.605,2.48,1.27,0.27,273.31,270.86,None,,
40177,2021090900,2279,40074.0,18,2021-09-10T01:58:49.200,92.0,TB,right,87.96,26.61,2.65,0.93,0.27,268.49,270.85,None,,
40178,2021090900,2279,40074.0,19,2021-09-10T01:58:49.300,92.0,TB,right,87.67,26.58,2.82,0.62,0.29,268.49,267.73,None,,
40178,2021090900,2279,40074.0,20,2021-09-10T01:58:49.300,92.0,TB,right,87.50999999999999,26.56,2.82,0.62,0.29,268.49,267.73,None,,
40179,2021090900,2279,40074.0,21,2021-09-10T01:58:49.400,92.0,TB,right,87.35,26.54,2.97,0.66,0.32,264.74,264.61,None,,
40180,2021090900,2279,40074.0,22,2021-09-10T01:58:49.500,92.0,TB,right,87.04,26.49,3.08,0.78,0.32,263.17,262.09,None,,
40180,2021090900,2279,40074.0,23,2021-09-10T01:58:49.500,92.0,TB,right,86.88,26.46,3.08,0.78,0.32,263.17,262.09,None,,
40181,2021090900,2279,40074.0,24,2021-09-10T01:58:49.600,92.0,TB,right,86.72,26.43,3.11,0.91,0.32,266.46,260.23,None,,
40182,2021090900,2279,40074.0,25,2021-09-10T01:58:49.700,92.0,TB,right,86.4,26.38,3.11,0.96,0.32,272.73,259.62,None,,
40182,2021090900,2279,40074.0,26,2021-09-10T01:58:49.700,92.0,TB,right,86.245,26.355,3.11,0.96,0.32,272.73,259.62,None,,
40183,2021090900,2279,40074.0,27,2021-09-10T01:58:49.800,92.0,TB,right,86.09,26.33,3.05,0.99,0.31,274.56,259.42,None,,
40184,2021090900,2279,40074.0,28,2021-09-10T01:58:49.900,92.0,TB,right,85.76,26.29,3.07,1.0,0.33,276.94,260.93,None,,
40184,2021090900,2279,40074.0,29,2021-09-10T01:58:49.900,92.0,TB,right,85.61,26.265,3.07,1.0,0.33,276.94,260.93,None,,
40185,2021090900,2279,40074.0,30,2021-09-10T01:58:50.000,92.0,TB,right,85.46,26.24,3.0,1.25,0.31,278.3,260.9,None,,
40186,2021090900,2279,40074.0,31,2021-09-10T01:58:50.100,92.0,TB,right,85.15,26.22,2.97,1.39,0.31,273.39,264.03,None,,
40186,2021090900,2279,40074.0,32,2021-09-10T01:58:50.100,92.0,TB,right,85.0,26.21,2.97,1.39,0.31,273.39,264.03,None,,
40187,2021090900,2279,40074.0,33,2021-09-10T01:58:50.200,92.0,TB,right,84.85,26.2,2.84,1.6,0.29,275.16,265.79,None,,
40188,2021090900,2279,40074.0,34,2021-09-10T01:58:50.300,92.0,TB,right,84.58,26.22,2.67,1.98,0.27,273.13,272.0,None,,
40188,2021090900,2279,40074.0,35,2021-09-10T01:58:50.300,92.0,TB,right,84.44999999999999,26.24,2.67,1.98,0.27,273.13,272.0,None,,
40189,2021090900,2279,40074.0,36,2021-09-10T01:58:50.400,92.0,TB,right,84.32,26.26,2.56,2.15,0.27,275.06,278.0,None,,
40190,2021090900,2279,40074.0,37,2021-09-10T01:58:50.500,92.0,TB,right,84.06,26.33,2.5,2.15,0.27,276.17,284.08,None,,
40190,2021090900,2279,40074.0,38,2021-09-10T01:58:50.500,92.0,TB,right,83.94,26.385,2.5,2.15,0.27,276.17,284.08,None,,
40191,2021090900,2279,40074.0,39,2021-09-10T01:58:50.600,92.0,TB,right,83.82,26.44,2.49,2.25,0.27,280.67,292.86,None,,
40192,2021090900,2279,40074.0,40,2021-09-10T01:58:50.700,92.0,TB,right,83.6,26.57,2.44,2.19,0.25,280.67,299.52,None,,
40192,2021090900,2279,40074.0,41,2021-09-10T01:58:50.700,92.0,TB,right,83.5,26.635,2.44,2.19,0.25,280.67,299.52,None,,
40193,2021090900,2279,40074.0,42,2021-09-10T01:58:50.800,92.0,TB,right,83.4,26.7,2.39,2.19,0.24,281.57,305.6,None,,
40194,2021090900,2279,40074.0,43,2021-09-10T01:58:50.900,92.0,TB,right,83.2,26.88,2.49,1.96,0.27,285.2,312.71,None,,
40194,2021090900,2279,40074.0,44,2021-09-10T01:58:50.900,92.0,TB,right,83.095,27.01,2.49,1.96,0.27,285.2,312.71,None,,
40195,2021090900,2279,40074.0,45,2021-09-10T01:58:51.000,92.0,TB,right,82.99,27.14,2.84,1.81,0.33,292.75,319.91,None,,
40196,2021090900,2279,40074.0,46,2021-09-10T01:58:51.100,92.0,TB,right,82.82,27.39,2.96,1.57,0.31,301.35,324.79,None,,
40196,2021090900,2279,40074.0,47,2021-09-10T01:58:51.100,92.0,TB,right,82.735,27.53,2.96,1.57,0.31,301.35,324.79,None,,
40197,2021090900,2279,40074.0,48,2021-09-10T01:58:51.200,92.0,TB,right,82.65,27.67,3.05,1.29,0.32,309.74,328.21,None,,
40198,2021090900,2279,40074.0,49,2021-09-10T01:58:51.300,92.0,TB,right,82.48,27.94,3.14,1.01,0.33,314.93,330.1,None,,
40198,2021090900,2279,40074.0,50,2021-09-10T01:58:51.300,92.0,TB,right,82.405,28.105,3.14,1.01,0.33,314.93,330.1,None,,
40199,2021090900,2279,40074.0,51,2021-09-10T01:58:51.400,92.0,TB,right,82.33,28.27,3.35,1.14,0.36,311.81,333.76,None,,
40200,2021090900,2279,40074.0,52,2021-09-10T01:58:51.500,92.0,TB,right,82.18,28.6,3.55,1.19,0.36,318.99,337.02,None,,
40200,2021090900,2279,40074.0,53,2021-09-10T01:58:51.500,92.0,TB,right,82.11500000000001,28.770000000000003,3.55,1.19,0.36,318.99,337.02,None,,
40201,2021090900,2279,40074.0,54,2021-09-10T01:58:51.600,92.0,TB,right,82.05,28.94,3.6,0.9,0.36,326.39,338.37,None,,
40202,2021090900,2279,40074.0,55,2021-09-10T01:58:51.700,92.0,TB,right,81.92,29.28,3.61,1.01,0.37,328.48,340.06,None,,
40202,2021090900,2279,40074.0,56,2021-09-10T01:58:51.700,92.0,TB,right,81.86500000000001,29.47,3.61,1.01,0.37,328.48,340.06,None,,
40203,2021090900,2279,40074.0,57,2021-09-10T01:58:51.800,92.0,TB,right,81.81,29.66,3.67,1.23,0.39,329.61,343.03,None,,
40204,2021090900,2279,40074.0,58,2021-09-10T01:58:51.900,92.0,TB,right,81.71,30.03,3.71,1.29,0.39,334.66,345.16,None,,
40204,2021090900,2279,40074.0,59,2021-09-10T01:58:51.900,92.0,TB,right,81.66,30.215,3.71,1.29,0.39,334.66,345.16,None,,
40205,2021090900,2279,40074.0,60,2021-09-10T01:58:52.000,92.0,TB,right,81.61,30.4,3.72,1.22,0.39,341.73,345.92,None,,
40206,2021090900,2279,40074.0,61,2021-09-10T01:58:52.100,92.0,TB,right,81.53,30.79,3.74,1.3,0.39,341.73,348.19,None,,
40206,2021090900,2279,40074.0,62,2021-09-10T01:58:52.100,92.0,TB,right,81.49000000000001,30.975,3.74,1.3,0.39,341.73,348.19,None,,
40207,2021090900,2279,40074.0,63,2021-09-10T01:58:52.200,92.0,TB,right,81.45,31.16,3.71,1.21,0.38,342.81,348.9,None,,
40208,2021090900,2279,40074.0,64,2021-09-10T01:58:52.300,92.0,TB,right,81.38,31.53,3.7,1.09,0.38,343.48,348.83,None,,
40208,2021090900,2279,40074.0,65,2021-09-10T01:58:52.300,92.0,TB,right,81.33500000000001,31.715,3.7,1.09,0.38,343.48,348.83,None,,
40209,2021090900,2279,40074.0,66,2021-09-10T01:58:52.400,92.0,TB,right,81.29,31.9,3.69,1.19,0.38,341.43,347.95,None,,
40210,2021090900,2279,40074.0,67,2021-09-10T01:58:52.500,92.0,TB,right,81.22,32.28,3.72,1.18,0.38,340.38,347.85,None,,
40210,2021090900,2279,40074.0,68,2021-09-10T01:58:52.500,92.0,TB,right,81.18,32.46,3.72,1.18,0.38,340.38,347.85,None,,
40211,2021090900,2279,40074.0,69,2021-09-10T01:58:52.600,92.0,TB,right,81.14,32.64,3.64,1.21,0.37,339.06,347.7,None,,
40212,2021090900,2279,40074.0,70,2021-09-10T01:58:52.700,92.0,TB,right,81.05,33.01,3.66,1.33,0.38,342.77,347.18,None,,
40212,2021090900,2279,40074.0,71,2021-09-10T01:58:52.700,92.0,TB,right,80.995,33.22,3.66,1.33,0.38,342.77,347.18,None,,
40213,2021090900,2279,40074.0,72,2021-09-10T01:58:52.800,92.0,TB,right,80.94,33.43,3.92,1.12,0.43,350.91,345.22,None,,
40214,2021090900,2279,40074.0,73,2021-09-10T01:58:52.900,92.0,TB,right,80.83,33.84,4.01,1.11,0.43,338.54,344.71,None,,
40214,2021090900,2279,40074.0,74,2021-09-10T01:58:52.900,92.0,TB,right,80.775,34.035,4.01,1.11,0.43,338.54,344.71,None,,
40215,2021090900,2279,40074.0,75,2021-09-10T01:58:53.000,92.0,TB,right,80.72,34.23,3.95,1.38,0.41,337.01,344.06,None,,
40216,2021090900,2279,40074.0,76,2021-09-10T01:58:53.100,92.0,TB,right,80.59,34.66,4.08,1.26,0.45,335.81,343.12,None,,
40216,2021090900,2279,40074.0,77,2021-09-10T01:58:53.100,92.0,TB,right,80.53,34.885,4.08,1.26,0.45,335.81,343.12,None,,
40217,2021090900,2279,40074.0,78,2021-09-10T01:58:53.200,92.0,TB,right,80.47,35.11,4.26,0.33,0.46,340.92,343.76,None,,
40218,2021090900,2279,40074.0,79,2021-09-10T01:58:53.300,92.0,TB,right,80.35,35.54,4.36,0.15,0.45,344.16,343.87,None,,
40218,2021090900,2279,40074.0,80,2021-09-10T01:58:53.300,92.0,TB,right,80.28999999999999,35.76,4.36,0.15,0.45,344.16,343.87,None,,
40219,2021090900,2279,40074.0,81,2021-09-10T01:58:53.400,92.0,TB,right,80.23,35.98,4.42,0.45,0.45,341.29,344.31,None,,
40220,2021090900,2279,40074.0,82,2021-09-10T01:58:53.500,92.0,TB,right,80.12,36.44,4.54,0.68,0.47,338.7,345.87,None,,
40220,2021090900,2279,40074.0,83,2021-09-10T01:58:53.500,92.0,TB,right,80.07,36.695,4.54,0.68,0.47,338.7,345.87,None,,
